timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
67425896,0,0,0,-17000,0,32.218002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
67622465,0,0,0,-17000,0,32.280003,3.1415925,4294967.5,3750000.2,99.99,99.99,97,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
67823506,0,0,0,-17000,0,32.342003,3.1415925,4294967.5,3750000.2,99.99,99.99,97,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
68023488,0,0,0,-17000,0,32.404003,3.1415925,4294967.5,3750000.2,99.99,99.99,97,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
68223460,0,0,0,-17000,0,32.465,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
68424745,0,0,0,-17000,0,32.527,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
68624459,0,0,0,-17000,0,32.588,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
68824462,0,0,0,-17000,0,32.65,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69025650,0,0,0,-17000,0,32.711002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69225528,0,0,0,-17000,0,32.772003,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69425538,0,0,0,-17000,0,32.833,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69625573,0,0,0,-17000,0,32.894,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69823466,0,0,0,-17000,0,32.955,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
70023582,0,0,0,-17000,0,33.015003,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
70223463,0,0,0,-17000,0,33.076,3.1415925,4294967.5,3750000.2,99.99,99.99,97,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
70424463,0,0,0,-17000,0,33.136,3.1415925,4294967.5,3750000.2,99.99,99.99,97,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
70625690,0,0,0,-17000,0,33.196003,3.1415925,4294967.5,3750000.2,99.99,99.99,97,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
70823461,0,0,0,-17000,0,33.257,3.1415925,4294967.5,3750000.2,99.99,99.99,97,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
71024460,0,0,0,-17000,0,33.317,3.1415925,4294967.5,3750000.2,99.99,99.99,97,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
71224724,0,0,0,-17000,0,33.377003,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
71424460,0,0,0,-17000,0,33.437,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
71625562,0,0,0,-17000,0,33.496002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
